ID,Title,PostCode,Suburb,Street Address,Postal Address,Telephone,Alt Telephone,Fax,Email,Website,Description,Longitude,Latitude,Can drop off?,EPA licence
1463,Transpacific Cleanaway,5160,Lonsdale,"1 Magna Court, Lonsdale 5160",PO Box 381 Port Adelaide 5015,13 13 39,NULL,(08) 8444 1798,rob.brenton@transpac.com.au,http://www.transpacific.com.au,Opening hours Mon-Fri 7:00am-3pm.,138.4910,-35.0988,1,23944
1395,Tumby Bay Mitre 10 Handy,5605,Tumby Bay,"20 Spencer Street, Tumby Bay 5605",,(08) 8688 2011,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,136.1010,-34.3766,1,
1464,Tumby Bay Recycling Centre,5605,Tumby Bay,"55 Lebrun Street, Tumby Bay 5605",14 Dutton Terrace Tumby Bay 5605,(08) 8688 2044,0429 882 048,(08) 8688 2048,ritchienom@bigpond.com,NULL,"Opening hours Tues, Thurs 1:00pm-4:00pm.",136.0900,-34.3740,1,
1465,Van Schaik's Organic Soils & Bark Suppliers Pty Ltd/Biogro,5290,Mount Gambier,"Wandilo Forrest Road, Mount Gambier 5290 (Cnr Wandilo Road and Wandilo Forrest Road)","PO Box 8061, Mount Gambier East 5291",(08) 8724 5555,NULL,(08) 8724 5532,service@biogro.com.au,http://www.biogro.com.au,"Opening hours Mon-Fri 9am-5pm, Sat 9am-1pm. Please note there is a fee for drop off depending on vehicle size. Please ring for more information.",136.2090,-30.0002,1,5274M
1466,Veolia - Spencer Gulf Waste,5608,Whyalla Norrie,"6 Story Street, Whyalla Norrie 5608",PO Box 493 Whyalla 5600,(08) 8645 8849,NULL,(08) 8645 9399,sa@veolia.com.au,http://www.veolia.com.au,Veolia Spencer Gulf Waste recycles Container Deposits  they return and process kerbside and drop-off  also recycle cardboard  paper and plastics-1 2 3 5. At the local landfill (Mt Laura) they now accept Used Motor Oil.,137.5510,-33.0363,1,2989
1467,Veolia Environmental Services (Australia) Pty Ltd,5084,Kilburn,"500 Churchill Road, Kilburn 5084",PO Box 105 Enfield Plaza 5085,(08) 8260 2122,NULL,(08) 8260 1000,sa@veolia.com.au,http://www.veolia.com.au,Veolia can provide waste collection and recycling services to councils - including putrescible  organic and waste from building construction sites  manufacturing facilities  food processing plants  hotels and clubs  shopping centres  sporting complexes  assembly production lines and from factories of all sizes.,138.5800,-34.8545,0, 1251
1468,Victor Harbor Mitre 10 Handy,5211,Victor Harbor,"33 Ocean Street, Victor Harbor 5211",,(08) 8552 2744,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,138.6230,-35.5544,1,
1469,Virginia Mitre 10,5120,Virginia,"Old Pt Wakefield Road  & Thomas St., Virginia 5120",,(08) 8380 9157,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,138.5630,-34.6707,1,
1470,Visy Recycling (Port Adelaide),5015,Port Adelaide,"1 Oceansteamers Road, Port Adelaide  5015",1 Oceansteamers Road Port Adelaide  5015,1300 368 479,(08) 8415 1716,(08) 8368 0401,customerservicesa@visy.com.au,http://www.visy.com.au,Accepts paper and cardboard  and Soft Plastic film (LDPE) for recycling. Please note that the general public can only drop paper and cardboard into metal bins located directly out the front of site. Cannot enter the site.,138.5130,-34.8345,1,"EPA Licence 15700, Expiry 30 June 2012"
1471,Waikerie Bottle & Can Depot,5330,Waikerie,"24 Checker Road, Waikerie 5330",PO Box 164 Waikerie 5330,(08) 8541 2372,0427 098 024,(08) 8541 4444,NULL,NULL,"Opening hours Mon-Fri 8:00am-5:00pm, Sat 8:00am- 12noon. Accept Container Deposits   Newspaper  cardboard  plastics (both soft and hard) do not accept polystyrene.",140.0060,-34.1956,1,could not find
1396,Waikerie Mitre 10 Handy,5330,Waikerie,"5 Crush Terrace, Waikerie 5330",,(08) 8541 4422,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,139.9870,-34.1812,1,
1472,Wakefield Regional Council - Balaklava Transfer Station,5461,Balaklava,"Off Fisher Street, Balaklava 5461",PO Box 167 Balaklava 5461,(08) 8862 0810,NULL,(08) 8862 1115,admin@wakefieldrc.sa.gov.au,http://www.wakefieldrc.sa.gov.au,"Opening times Tues 1pm-2pm, Thurs 1pm-2pm, Sat 1pm-3pm and Sun 10am-11am. Must be unloaded and out by closing time. Waste must be unloaded as directed by attendant. Dogs must be restrained.",138.4190,-34.1447,1,Balaklava 2706
1473,Wakefield Regional Council - Everard Waste Depot,5462,Hundred of Everard,"Hancock Road (off Lochiel-Blyth Road), Everard 5462",PO Box 167 Balaklava 5461,(08) 8862 0810,NULL,(08) 8862 1115,admin@wakefieldrc.sa.gov.au,http://www.wakefieldrc.sa.gov.au,"Opening times Tues 1pm-4pm, Thurs 9am-12noon, Sat 9am-12noon and Sun 1pm-4pm. Must be unloaded and out by closing time. Waste must be unloaded as directed by attendant. Dogs must be restrained.",138.4590,-33.8470,1,Everard 293
1474,Wakefield Regional Council - Hamley Bridge Transfer Station,5401,Hamley Bridge,"Bells Road (off extension of Gilbert Street), Hamley Bridge 5401",PO Box 167 Balaklava 5461,(08) 8862 0810,NULL,(08)  8862 1115,admin@wakefieldrc.sa.gov.au,http://www.wakefieldrc.sa.gov.au,"Opening times Wed 1pm-2pm, Sat 1pm-3pm and Sun 1pm-2pm. Must be unloaded and out by closing time. Waste must be unloaded as directed by attendant. Dogs must be restrained.",138.6780,-34.3631,1,Hamley Bridge 2002
1475,Wakefield Regional Council - Owen Transfer Station,5460,Owen,"Owen-Pinery Road, Owen 5460",PO Box 167 Balaklava 5461,(08) 8862 0810,NULL,(08) 8862 1115,admin@wakefieldrc.sa.gov.au,http://www.wakefieldrc.sa.gov.au,"Opening times Wed 10am-11am, Sat 10am-12noon and Sun 10am-11am. Must be unloaded and out by closing time. Waste must be unloaded as directed by attendant. Dogs must be restrained.",138.5080,-34.2756,1,Owen 361
1476,Wakefield Regional Council - Port Wakefield Transfer Station,5550,Port Wakefield,"Off Port Wakefield-Avon Road, Port Wakefield 5550","PO Box 167, Balaklava 5461",(08) 8862 0800,NULL,(08) 8862 1115,admin@wakefieldrc.sa.gov.au,http://www.wakefieldrc.sa.gov.au,"Opening times Wed 10am-11am, Sat 10am-12noon and Sun 1pm-2pm. Must be unloaded and out by closing time. Waste must be unloaded as directed by attendant. Dogs must be restrained.",138.2230,-34.2131,1,Port Wakefield 2003
1477,Wally's Bottle Yard,5253,Murray Bridge,"12 - 14 Thelda Street, Murray Bridge 5253",12 - 14 Thelda Street Murray Bridge 5253,(08) 8532 1860,NULL,(08) 8531 1777,recycling@wallysbottleyard.com.au,http://www.wallysbottleyard.com.au,"Opening hours Mon-Fri 8am-5:30pm, Sat 8am:12noon.",139.2580,-35.1221,1,25402
1478,Waste Management Pacific (SA) Pty Ltd,5355,Nuriootpa,"Sturt Road, Nuriootpa 5355",PO Box 2486 Dry Creek 5094,(08) 8562 3114,NULL,(08) 8562 4793,geoffrey.webster@transpac.com.au,http://www.transpacific.com.au,"Open 7am-3:30pm Mon-Fri, Sat 8am-12noon, Closed Sunday and Public Holidays",0.0000,0.0000,1,14471
1482,"Waste Management Pacific, a division of Transpacific",5013,Wingfield,"Far North End Hanson Rd Extension, Wingfield 5013","PO Box 2486, DRY CREEK SA 5094",(08) 8244 6468,NULL,(08) 8244 6559,geoffrey.webster@transpac.com.au, http://www.transpacific.com.au,"Open Mon-Fri 5:00am-5:00pm, Sat 7:00am-5:00pm, Sun 8:00am-4:00pm. Owned by Wastecare SA, managed by Waste Management Pacific (SA). If you have any queries or questions please give us a call on 8244 6468.",138.5460,-34.8418,1,14626
1483,Wattle Range Council - Beachport Waste Transfer Station,5280,Beachport,"Scenic Drive, Beachport 5280",PO Box 27 Millicent 5280,(08) 8733 0900,NULL,(08) 8733 4472,engineering@wattlerange.sa.gov.au,http://www.wattlerange.sa.gov.au,"Opening hours Sun 9am-12noon, Wed 9am-1pm. Please note that this is a free service to Wattle Range Residents.",139.9990,-37.4796,1,2061
1484,Wattle Range Council- Furner Waste Transfer Station,5280,Furner,"Furner Lucindale Road, Furner 5280",PO Box 27 Millicent 5280,(08) 8733 0900,NULL,(08) 8733 4472,engineering@wattlerange.sa.gov.au,http://www.wattlerange.sa.gov.au,"Opening hours Sun 9am-12noon, Wed 9am-1pm. Please note that this is a free service to Wattle Range Residents.",140.3270,-37.3659,1,t.b.a
1485,Wattle Range Council- Glencoe Waste Transfer Station,5291,Glencoe,"Mile Hill Road, Glencoe 5291",PO Box 27 Millicent 5280,(08) 8733 0900,NULL,(08) 8733 4472,engineering@wattlerange.sa.gov.au,http://www.wattlerange.sa.gov.au,"Opening hours Sun 9am-12noon, Wed 9am-1pm. Please note that this is a free service to Wattle Range Residents.",140.5430,-37.6745,1,1720
1486,Wattle Range Council- Millicent Resource Recovery Centre,5280,Millicent,"Saleyards road, Millicent 5280",PO Box 27 Millicent 5280,(08) 8733 0900,NULL,(08) 8733 4472,engineering@wattlerange.sa.gov.au,http://www.wattlerange.sa.gov.au,"Opening hours Sun, Tues, Thurs, Sat 9am-2:30pm. . Please note that this is a free service to Wattle Range Residents. Please note we only take motor oil in domestic quantities.",140.3220,-37.5823,1,3022
1487,Wattle Range Council- Penola Resource Recovery Centre,5277,Penola,"Ellen Street, Penola 5277",PO Box 27 Millicent 5280,(08) 8733 0900,NULL,(08) 8733 4472,engineering@wattlerange.sa.gov.au,http://www.wattlerange.sa.gov.au,"Opening hours Sun, Tues, Thurs, Sat 11am-2:30pm. Please note that this is a free service to Wattle Range Residents. Please note we only take motor oil in domestic quantities.",140.8310,-37.3730,1,30202
1488,Welland Waste & Recycling Depot,5007,Welland,"42 Musgrave Avenue, Welland 5007",42 Musgrave Avenue Welland 5007,(08) 8340 2200,NULL,(08) 8241 7625,sales@adelaideminibins.com.au,NULL,Opening hours 8am-4pm 7 days a week. Welland Waste and Recycling Depot recycles vegetation and untreated clean timber  mixed soil with organic material  lawn  concrete bricks and soil  all types of metals  eg batteries  steel and non Ferrous Metal  paper  cardboard  Container Deposits  waste sump oil and car Tyres.,138.5580,-34.9105,1,17342
1479,Wennerbom & Hoole,5271,Naracoorte,"39 Ormerod Street, Naracoorte 5217",,(08) 8762 1011,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,140.7420,-36.9552,1,
1480,West Garden Centre,5113,Elizabeth West,"Peachey Road, Elizabeth West 5113",,(08) 8255 1355,NULL,NULL,NULL,http://www.mitre10.com.au,NULL,0.0000,0.0000,1,
1489,Western Region Recyclers,5033,Marleston,"59 Grove Avenue, Marleston 5033",59 Grove Avenue Marleston 5033,(08) 8297 7977,NULL,(08) 8297 7977,NULL,NULL,"Opening hours Mon-Fri 8:00am-4:00pm, Sat 8:00am- 12noon. Recycles all Container Deposits.",138.5630,-34.9481,1,NA
1490,Wingfield Recyclers,5013,Wingfield,"423 Grand Junction Road, Wingfield 5013",423 Grand Junction Road Wingfield 5013,(08) 8445 7086,NULL,(08) 8445 7086,NULL,NULL,"Opening hours Mon-Fri 8:00am- 4:00pm, Sat 8:00am-12noon. Wingfield Recyclers recycle all Container Deposits and Non-deposit Glass.",138.5500,-34.8501,1,NA
1491,Worm Organics,5127,Wynn Vale,"Austin Place, Wynn Vale 5127",Austin Place Wynn Vale 5127,0410 594 501,NULL,NULL,info@wormorganics.com.au,http://www.wormorganics.com.au,Supply worm farms  composting worms  composting bins  liquid fertiliser  worm castings and fishing worms. Recycles household organic waste  garden organic waste,138.6940,-34.8027,0,NA
1481,Wudinna District Council Depot,5652,Wudinna,"3A Cocata Road, Wudinna 5652",NULL,(08) 8680 2002,NULL,NULL,NULL,NULL,Open Monday to Friday 7:30am-5pm.,135.4560,-33.0501,0,NULL
1492,Wudinna Recycling,5652,Wudinna,"Tree Road, Wudinna 5652",PO Box 128 Wudinna,0428 857 001,NULL,NULL,NULL,NULL,Open 7 days a week,135.4510,-33.0389,1,
1493,Yorketown Recycling Centre,5576,Yorketown,"Lot 2 Minlaton Road, Yorketown 5576",PO Box 179 Warooka 5577,0428 836 446,NULL,NULL,NULL,NULL,Opening hours 9am-4pm on Friday. Not open on Public Holidays.,137.6050,-35.0188,1,NA
1494,YP Recycling,5554,Kadina,"100 Port Road, Kadina 5554",PO Box 434 Kadina 5554,(08) 8821 4188,NULL,NULL,NULL,NULL,"Opening hours Mon-Fri 9:00am-4:30pm, Sat 9:00am-12:00noon. Please note recycling of cardboard and plastics is self service.",137.6920,-33.9579,1,EPA 12561
1495,Ardrossan True Value Hardware,5571,Ardrossan,"14 First Street, Ardrossan 5571",NULL,(08) 8837 4233,NULL,NULL,truevalue@netyp.com.au,http://www.truevalue.com.au,"Opening hours Mon-Fri 8.30am-5.30pm, Sat 9.00am-2.00pm ( 12 Midday winter), Sun 9.00am-12midday.",,,1,
1496,Ridgehaven True Value Hardware,5091,Tea Tree Gully,"1303 North East Road, Tea Tree Gully 5091",NULL,(08) 8264 4277,NULL,NULL,ridgem10@chariot.net.au,http://www.truevalue.com.au,"Opening hours Mon-Fri 8.00am-5.30pm, Sat 8.00am-5.00pm, Sun 9.00am-4.00pm.",,,1,
1497,Richmond True Value Hardware,5033,Richmond West,"146 Marion Road, Richmond West 5033",NULL,(08) 8443 5565,NULL,NULL,richmond177@optusnet.com,http://www.truevalue.com.au,"Opening hours Mon-Fri 8.30am-5.30pm, Sat 8.30am-4.00pm.",,,1,
1498,Port Augusta True Value Hardware,5710,Stirling North,"27 - 31 Footner Road, Stirling North 5710",NULL,(08) 8643 6436,NULL,NULL,NULL,http://www.truevalue.com.au,"Opening hours Mon-Fri 9.00am-5.00pm, Sat 9.00am-1.00pm, Sun 9.00am-5.00pm.",,,1,
1499,Port Augusta True Value Hardware,5277,Penola,"23 Arthur Street, Penola 5277",NULL,(08) 8737 2281,NULL,NULL,bids7607@bigpond.net.au,http://www.truevalue.com.au,"Opening hours Mon-Fri 8.30am-5.30pm, Sat 9.00am-4.00pm, Sun 10.00am-4.00pm.",,,1,
1500,Blackwood True Value Hardware,5051,Blackwood,"235 Main Road, Blackwood 5051",NULL,(08) 8278 2171,NULL,NULL,NULL,http://www.truevalue.com.au,"Opening hours Mon-Wed 8.30am-5.30pm, Thurs 8.30am-7.00pm, Fri 8.30am-5.30pm, Sat 8.30am-5.00pm, Sun 9.00am-5.00pm.",,,1,
1501,Glen Kelly True Value Hardware,5302,Lameroo,"16 Adelaide Road, Lameroo 5302",NULL,(08) 8576 3065,NULL,NULL,NULL,http://www.truevalue.com.au,"Opening hours Mon-Fri 8.00am-5.30pm, Sat 8.00am-11.30am.",,,1,
1502,Temme Bros True Value Hardware,5238,Mannum,"29 Randell Street, Mannum 5238",NULL,(08) 8569 1180,NULL,NULL,info@temmebros.com,http://www.truevalue.com.au,"Opening hours Mon-Fri 8.00am-5.30pm, Sat 8.30am-12noon, Sun 10.00am-12.00noon.",,,1,
1503,Naracoorte True Value Hardware,5217,Naracoorte,"48 MacDonnell Street, Naracoorte 5271",NULL,(08) 8762 1114,NULL,NULL,NULL,http://www.truevalue.com.au,"Opening hours Mon-Fri 7.30am-5.00pm, Sat 8.30am-11.30am.",,,1,
1504,Maitland True Value Hardware,5573,Maitland,"25 Robert Street, Maitland 5573",NULL,(08) 8832 2611,NULL,NULL,NULL,http://www.truevalue.com.au,"Opening hours Mon-Fri 9:00am-5:30pm, Sat 9:00am-12noon.",,,1,
1505,Wallaroo True Value Hardware,5556,Wallaroo,"21 Owen Terrace, Wallaroo 5556",NULL,(08) 8823 2042,NULL,NULL,drc@yp-connect.net,http://www.truevalue.com.au,"Opening hours Mon-Fri 8.30am-5.30pm, Sat 8.30am-12noon, Sun 9.30am-12.30pm.",,,1,
1506,Lyndoch True Value Hardware,5351,Lyndoch,"Barossa Valley Highway, Lyndoch 5351",NULL,(08) 8524 4217,NULL,NULL,NULL,http://www.truevalue.com.au,"Opening hours Mon-Fri 8.00am-5.30pm, Sat 8.00am-5.00pm, Sun 9.00am-12.00noon.",,,1,
1507,Sort and Save,5576,Yorketown,"33 Stansbury Road, Yorketown 5576",NULL,0408 059 396,0408 163 905,NULL,johnfranke59@yahoo.com,NULL,"Open 7 days a week, 8:00am-5:00pm. If the shed is locked there is a bin available outside to place recyclables. We can arrange a pick up service at a fee.",,,1,NA
1508,Coles,5159,Aberfoyle Park,"Aberfoyle Hub S/C, Hub Drv",NULL,08 8370 5277,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 7:00am- 9:00pm, Sat: 7:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1509,Coles,5000,Adelaide,21-39 Grote St,NULL,08 8231 6683,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 0:00am- 9:00pm, Sat: 0:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1510,Coles,5051,Blackwood,Corner Main Rd & Young St,NULL,08 8278 8233,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1511,Coles,5084,Blair Athol,Cnr Prospect Rd & Florence St,NULL,08 8262 2336,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1512,Coles,5155,Bridgewater,"Bridgewater Village S/C, Carey Gulley Rd",NULL,08 8339 5277,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1513,Coles,5165,Christies Beach,101 Beach Rd,NULL,08 8382 5699,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 7:00am- 9:00pm, Sat: 7:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1514,Coles,5114,Craigmore,Yorktown Rd,NULL,08 8252 1233,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1515,Coles,5075,Dernancourt,"Dernancourt Village S/C, Lower North East Rd",NULL,08 8168 7300,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1516,Coles,5039,Edwardstown,"Castle Plaza S/C, 992 South Road",NULL,08 8277 9744,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 7:00am- 9:00pm, Sat: 7:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1517,Coles,5112,Elizabeth,"Elizabeth S/C, Phillip Hwy",NULL,08 8252 8655,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1518,Coles,5023,Findon,"Findon S/C, Cnr Grange & Findon Rds",NULL,08 8356 6677,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1519,Coles,5070,Firle,"Firle Plaza S/C, Cnr Glynburn Rd & Shelley St",NULL,08 8332 2543,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 0:00am- 9:00pm, Sat: 0:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1520,Coles,5045,Glenelg,Nile St,NULL,08 8294 4888,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1521,Coles,5065,Glenside,"Burnside Village S/C, 439 Portrush Rd",NULL,08 8379 0161,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 7:00am- 9:00pm, Sat: 7:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1522,Coles,5086,Greenacres,Cnr Muller & Floriedale Rds,NULL,08 8368 6100,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 7:00am- 9:00pm, Sat: 7:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1523,Coles,5098,Ingle Farm,"Ingle Farm S/C, Cnr Montagure & Walkleys Rds",NULL,08 8264 4644,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1524,Coles,5098,Ingle Farm,Cnr Montague & Walkleys Rds,NULL,08 8263 4533,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1525,Coles,5009,Kilkenny,"470 Torrens Rd, Cnr Hanson Rd",NULL,08 8268 2255,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1526,Coles,5037,Kurralta Park,153-164 Anzac Hwy,NULL,08 8293 4807,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 0:00am- 9:00pm, Sat: 0:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1527,Coles,5092,Modbury,"Westfield S/C, 976 North East Rd",NULL,08 8395 8200,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 7:00am- 9:00pm, Sat: 7:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1528,Coles,5162,Morphett Vale,Cnr Sherriffs & Hillier Rds,NULL,08 8382 2666,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1529,Coles,5115,Munno Para,"Munno Para S/C, Main North Rd",NULL,08 8254 9189,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1530,Coles,5074,Newton,"Newton S/C, Cnr Montacute & Stradbroke Rds",NULL,08 8336 6999,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1531,Coles,5168,Noarlunga Centre,"Colonnades S/C, 54 Beach Rd",NULL,08 8384 1799,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 7:00am- 9:00pm, Sat: 7:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1532,Coles,5067,Norwood,166 The Parade,NULL,08 8332 1755,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1533,Coles,5046,Oaklands Park,"Marion S/C, 297 Diagonal Rd",NULL,08 8358 1288,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1534,Coles,5108,Paralowie,Cnr Bolivar Rd & Liberator Drv,NULL,08 8280 5653,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 8:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1535,Coles,5043,Parkholme,"Parkholme S/C, 319 Oaklands Rd",NULL,08 8275 0800,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1536,Coles,5038,Plympton,Cnr Marion Rd & Anzac Hwy,NULL,08 8297 2977,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1537,Coles,5015,Port Adelaide,Cnr Church & Leadenhall St,NULL,08 8341 2812,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1538,Coles,5082,Prospect,144-150 Prospect Rd,NULL,08 8342 8400,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 7:00am- 9:00pm, Sat: 7:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1539,Coles,5082,Prospect,"Northpark S/C, 264 Main North Rd",NULL,08 8344 8622,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1540,Coles,5108,Salisbury,John St,NULL,08 8258 9033,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1541,Coles,5108,Salisbury Downs,"Hollywood Plaza S/C, Winzor St",NULL,08 8250 4044,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1542,Coles,5097,St Agnes,"St Agnes S/C, 1244 Main North East Rd",NULL,08 8264 4444,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1543,Coles,5069,St Peters,"The Avenue S/C, Cnr Payneham Rd & Nelson St",NULL,08 8362 6385,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1544,Coles,5061,Unley,"Unley S/C, 224 Unley Rd",NULL,08 8272 8900,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1545,Coles,5046,Warradale,238 Diagonal Rd,NULL,08 8296 5533,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1546,Coles,5007,Welland,"Welland Plaza S/C, 522-530 Port Rd",NULL,08 8340 0515,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
1547,Coles,5021,West Lakes,"West Lakes S/C, Cnr West Lakes Blv & Turner Drv",NULL,08 8356 7199,NULL,NULL,NULL,http://www.coles.com.au/,"Opening hours Mon-Fri 6:00am- 9:00pm, Sat: 6:00am-5:00pm, Sun: 11:00am-5:00pm",,,1,
